timestamp_sec,target_id,truth_e_m,truth_n_m,truth_u_m,track_e_m,track_n_m,track_u_m,match_error_m
204.0,1,1460.0405394236302,-804.9211506932631,43.455477816720666,1458.6047606783236,-802.0001288039833,45.39603531273024,3.7894053462838966
206.0,0,305.05414621357835,-221.73857072052363,174.38312735453948,314.0816961231006,-242.7634719994562,170.99953363007631,23.129890567186035
206.0,1,1436.1851487765134,-804.4509939779894,43.52024065753985,1453.530512152499,-820.9823912143617,46.7954205250481,24.184199974286003
208.0,0,280.7614780648212,-221.24564175813137,174.48331020919272,301.71846555351664,-253.22616726282524,171.63454454047204,38.3414240996992
208.0,1,1412.1737650490522,-804.0745107300785,43.615308817815524,,,,
210.0,0,256.55072391811456,-220.822021463608,174.6114939033798,286.5053202237621,-257.7983946730462,172.77273840253412,47.622589569970486
210.0,1,1387.9808699629064,-803.7196775013673,43.732688492186185,,,,
212.0,0,232.4488854608809,-220.4759887748946,174.68915970469254,267.11288572286105,-265.4109913440407,175.22437840783937,56.75415252747527
212.0,1,1363.8386705063895,-803.4356992998046,43.85067599573982,1354.3906086668494,-805.3801781656642,48.226404536720196,10.592160820526573
214.0,0,208.40571292745054,-220.18981570442827,174.77560694464933,249.37534737011745,-264.79575437731177,177.90318695869968,60.646372257531524
214.0,1,1339.5586509902812,-803.1778714405614,43.95811333409606,1339.0853036811893,-799.0236716185009,46.79047417042619,5.050118983133825
216.0,0,184.3166573656325,-219.91223831619925,174.91200757389876,223.4198999236666,-269.57981645781507,175.42582388438302,63.21547203182843
216.0,1,1315.6438102725538,-802.9675052460085,44.09798504374762,1316.0696610919874,-803.3004478069084,46.58773594406023,2.5477557211943163
218.0,0,160.6418057198193,-219.64174706161174,175.03461909499305,,,,
218.0,1,1292.0750742934285,-802.7995209127117,44.19137252605767,1296.6687712809976,-805.0836118223971,44.31411846102758,5.1316848950281235
220.0,0,136.9032207256321,-219.46281780268004,175.1303733045344,135.24267250743608,-202.32933192337757,177.19926874648914,17.337649411351936
220.0,1,1268.1620564754112,-802.6649959572587,44.312665638966706,1278.7857097696215,-809.3816506014488,40.27176424745127,13.202437009160686
222.0,0,113.0486798643525,-219.27559458957558,175.2523816883245,99.42947977084005,-206.07950504374074,168.6966537644923,20.06481894012837
222.0,1,1243.851979067875,-802.5171024442466,44.41517792223624,1255.7192570996629,-805.3112846770903,37.24145509201789,14.145742874762412
224.0,0,89.22094606102316,-219.1411931009083,175.36010185360635,75.89256645395216,-211.11811489446418,184.76793901675765,18.18028841754925
224.0,1,1219.9226492989753,-802.3928049103853,44.5358036535493,1232.5445800215552,-807.6059595380884,40.97448303503338,14.112870752820497
226.0,0,65.48402645698293,-218.98357715111092,175.47435386195951,60.361221081584425,-208.12457767540508,188.30127891061264,17.56960474032801
226.0,1,1195.8837560972927,-802.2941621985052,44.6755408618535,1203.0276676779295,-805.8708879456589,41.571208747302855,8.571191143577332
228.0,0,41.430832992816,-218.88827287877905,175.54881444084705,37.67307899178452,-209.66248083141568,189.85434654228885,17.432274743671382
228.0,1,1171.9226522361753,-802.1705305573655,44.7806205245833,1175.8166464843657,-806.6987819726448,44.29690244811054,5.991847399794654
230.0,0,17.437181533935952,-218.8159433472313,175.66600161252413,17.22736898472681,-216.07652035776286,187.3777738579937,12.02971607107937
230.0,1,1147.4934797624971,-802.1307102764523,44.89008944534243,1155.705842231342,-805.6017253764292,36.663340704310656,12.131374118047326
232.0,0,-6.287539738886595,-218.73038615378,175.76929914207318,-9.06085032327534,-216.76011195098968,184.9387165835113,9.780155839607739
232.0,1,1123.3600578221196,-802.0494537490715,44.94164977372595,1131.0055380972833,-818.1562893069583,37.25833478864481,19.414346486212107
234.0,0,-30.22128863245581,-218.6273577071986,175.87902252028067,-38.135517562214744,-215.70322723857328,172.12912373221369,9.232946413302876
234.0,1,1099.2003829590803,-802.0156868004069,45.043294786636594,1101.6216435479184,-793.8660295974665,39.74580083200189,10.017128209416597
236.0,0,-54.48454455351405,-218.55587084429573,175.91965736130342,-65.5747242035617,-213.30674947146213,169.8302984818399,13.697651310351382
236.0,1,1074.9950225057553,-801.9524774081757,45.16250464924786,1077.246890612118,-793.6399205143163,43.15302497609782,8.843501605071767
238.0,0,-78.29272080510775,-218.5074049152771,175.96907231844992,-91.87128265737941,-216.10504180844094,167.97446058824576,15.93933835483056
238.0,1,1050.69460613609,-801.9185671018912,45.20942400172561,1051.4122989681834,-795.100007579536,44.849939191108284,6.8656439093651604
240.0,0,-102.2514387037866,-218.3977456002705,175.99952073110987,-110.30500907109953,-220.74225691098798,173.06580784834787,8.886135280639543
240.0,1,1026.5199358578573,-801.9889956002918,45.252267629873884,1027.4760260389473,-796.0870731471645,43.30363470543052,6.288399426827946
242.0,0,-126.1203739561431,-218.2886490947351,176.02723998488528,-132.62179490286454,-224.44118342640232,175.6334401966233,8.959756207735083
242.0,1,1002.5891386826715,-802.0402359968336,45.31307105088093,,,,
244.0,0,-150.09975437266974,-218.19504493131686,176.05358247853164,-152.20156074111893,-223.50326831110735,175.6421987770568,5.7239900427976895
244.0,1,978.9155041542972,-802.0354369904176,45.370682332783936,980.9424651557331,-796.3758206047544,45.260098463015254,6.012658091598277
246.0,0,-174.00550018863026,-218.12943237588976,176.06864598345473,-171.87617723505593,-227.41844838919437,172.31332980281564,10.243155488062142
246.0,1,954.8600691193503,-802.0394141508058,45.3742863729041,960.9297518045255,-798.4321273397287,45.447580283292275,7.061086179433431
248.0,0,-198.18860169870973,-218.0796931988898,176.06545425026775,-195.18157659382612,-225.39654573239724,171.01930491223683,9.38307807279703
248.0,1,931.1538065898933,-802.0652190168879,45.40718967021983,936.0412140681618,-800.6533503183425,42.75847027952439,5.735489472679156
250.0,0,-222.01337351271494,-218.016053840491,176.0541903710284,-217.035694808121,-219.3354755668428,178.52399400072267,5.711224820245483
250.0,1,906.9957643859619,-802.1057278781452,45.431158763454185,915.8529586253038,-801.8236575341256,44.6040965815468,8.900195802629723
252.0,0,-246.22929939036325,-217.98015936138,176.05422319538607,-240.96590981903205,-217.99072763066704,186.44459968876322,11.647459171082685
252.0,1,882.9986900417412,-802.1281151340145,45.428962284466145,892.5051982959496,-802.7692897205362,51.00336944713039,11.038968215050616
254.0,0,-270.21338559228064,-217.93118594579636,175.9987240708502,-269.03731930749933,-212.92597338980426,187.71042763565075,12.790593615099434
254.0,1,858.7807132863124,-802.1269952332724,45.4051688127498,868.4449526646409,-808.4755594385795,58.52729706127465,17.489769581137285
256.0,0,-294.3170263713091,-217.89780083170513,175.94296172277492,-292.6088830759142,-216.61004983563265,186.1209156846588,10.400327061958956
256.0,1,834.6920849723456,-802.1447210553835,45.3745134980687,839.9457637283944,-806.0393390483034,59.88737936919467,15.918305989514932
258.0,0,-318.49514683592344,-217.88825613972364,175.86250731384183,-314.57592209785474,-214.33879817378644,180.50298412405422,7.035126112982168
258.0,1,812.4490192968223,-802.1364610085068,45.33489663793194,810.7774494910561,-806.3490178848664,58.06615680365538,13.513873110971925
260.0,0,-342.12329308725816,-217.81273635206182,175.8030361970638,-339.1184621678656,-222.28614691396885,177.46297522114736,5.638777214360805
260.0,1,793.5040043000846,-802.1666267887468,45.291390071995245,790.8464015112503,-803.6901726489064,57.106715020084835,12.20598001801483
262.0,0,-366.10219344521704,-217.79473928564647,175.74468509086256,-361.4222059866231,-218.84217348657344,172.76853625143153,5.6441884210499795
262.0,1,777.2597288182552,-802.1919217932805,45.21437686564951,767.8232206854758,-802.0657373588404,53.473224945670296,12.540820541749646
264.0,0,-389.81019882556797,-217.7811326231366,175.65306865982694,-386.62869977582466,-217.3332014078279,172.26041634165327,4.6725440960118005
264.0,1,763.8894913918824,-802.1650669218837,45.15217814990631,753.4563638041183,-801.6785349780934,53.551378152021975,13.40273946887104
266.0,0,-414.06502115756075,-217.76404016896754,175.55317845039897,-414.0846239731452,-218.7526152432105,170.73452881278283,4.919049631574328
266.0,1,752.2997853425447,-802.1376044988328,45.1058972785517,736.0805566872931,-801.801288169024,58.541962070858105,21.06429025502848
268.0,0,-437.8105256927114,-217.7518605714835,175.44976580265052,-438.6088418044442,-215.22066098780846,172.32650046682724,4.098666405625628
268.0,1,742.6152614155208,-802.1405267500321,44.999342184295415,724.3500747047052,-799.3215544255893,56.923237196930586,21.994156560761173
270.0,0,-461.76253175156205,-217.71791114424664,175.34872721864014,-460.34962685355504,-217.61939034892958,169.9948598850895,5.538041352606767
270.0,1,734.1117972853925,-802.1957045962058,44.87683917367873,713.9498964153031,-800.9656365410103,52.99141063275152,21.768361998095397
272.0,0,-485.5841065848588,-217.70841729757853,175.21617021417399,-493.02487205383875,-221.66072032798618,172.81421966138493,8.760996317005159
272.0,1,726.96852769351,-802.1327549979635,44.76798596012654,703.1603438641579,-796.9902289526448,45.713495986578216,24.375585748636453
274.0,0,-509.6340834324135,-217.71276323352592,175.08863580191087,-515.073441537142,-216.12251070201785,168.52522298162697,8.671442068935862
274.0,1,721.1906108500377,-802.1546692393723,44.681477147211346,692.6758808232952,-796.4796663053136,42.43099921442415,29.160935131191355
276.0,0,-533.7452026581692,-217.70887734775738,174.9793621187954,-535.1715701815849,-214.25036356021667,174.20983369361934,3.819426125430124
276.0,1,716.0015307345546,-802.136431723483,44.558972678979984,684.8986361967724,-803.9927940804764,44.60542553608974,31.15827799633353
278.0,0,-557.2485653246854,-217.7298329752466,174.84734380060908,-558.0705173256697,-216.2019743018844,173.74805888034095,2.0538706272837977
278.0,1,711.613295306914,-802.1287948149132,44.463112925457146,687.7566601429098,-811.6549583383492,46.86205815112807,25.80003432205876
280.0,0,-581.4702447737773,-217.7181498094354,174.73269170731348,-583.3121527911068,-218.22257209663846,169.90442941231464,5.192223394407957
280.0,1,707.9163794254715,-802.1284450930895,44.353153390783476,686.253862381467,-808.420391265014,48.48429114630748,22.93293549607852
282.0,0,-605.4381741116473,-217.7149739807372,174.64404643732667,-612.3477728734366,-215.31913146970825,172.1281352575422,7.733849329482592
282.0,1,704.4791385589143,-802.1330292094374,44.23645223310499,684.0222991699895,-804.4626466420071,48.43074392971925,21.011936560029028
284.0,0,-629.3610673170474,-217.73151578955333,174.5116222249062,-636.8679610202464,-213.31923617147,170.9166964133052,9.420464749161665
284.0,1,701.9831349333402,-802.1814261017985,44.10389652279195,682.2226971100873,-803.5099926235599,48.782284154857024,20.350118004700835
286.0,0,-653.4580353003679,-217.7562649333823,174.42602762584355,-662.5655974421225,-212.65216144974494,170.71711571221533,11.07951208856479
286.0,1,699.6935516358781,-802.2231978612247,43.999254427308585,676.5689600955476,-806.0867022434534,37.46175568909908,24.33952114916633
288.0,0,-677.4512874069412,-217.77497795995583,174.32629105435387,-682.5332721299169,-209.29711729539352,172.95077987352337,9.97961528220807
288.0,1,698.109942336514,-802.2386326774741,43.90847145975877,678.1213576496933,-805.1915062563475,41.82191097862189,20.31296912803375
290.0,0,-701.4876159853026,-217.7865458507779,174.1999368644151,-706.3878607778561,-206.97142064731239,171.3201481592636,12.217713173090175
290.0,1,696.4326811145596,-802.27316528893,43.763997704642776,678.4460683849916,-798.1138535923869,43.04902523739554,18.475099374600966
292.0,0,-725.2785975612976,-217.80752055157856,174.1387301602085,-730.5870136144492,-214.28699399149755,170.52266699674308,7.3245683187315045
292.0,1,694.9796225698628,-802.2693478763666,43.67399102578159,679.1573635047391,-800.2296778165334,43.69663290345262,15.953201826952931
294.0,0,-749.1268084853881,-217.8485293468723,174.05195227112566,-756.5841330807563,-217.82498591530904,170.31294836929462,8.342205619124984
294.0,1,693.725572374997,-802.26167646157,43.59655408897737,680.8694546472109,-799.3337622932412,40.388448113896864,13.569981147928845
296.0,0,-773.1588576412325,-217.83465426126537,173.97360698122088,-779.3905064693458,-216.95492246362926,171.56227607622708,6.739576536109379
296.0,1,692.6682916083515,-802.2691971816676,43.53317484497618,686.5652301141367,-801.1293089030937,41.15991787168358,6.646732546979694
298.0,0,-797.5078413885839,-217.84875002833158,173.939632553675,-801.974377955386,-222.8395507936787,168.39200189890232,8.696795217995168
298.0,1,691.606730001777,-802.3102280284048,43.446477439596194,688.9588452566463,-798.7931622693957,47.31801948894195,5.862583305723056
300.0,0,-821.5518400562269,-217.875918383783,173.8899108003861,-824.9802153331694,-224.08459658729316,173.49285236646895,7.10345672713209
300.0,1,690.9671446360148,-802.2778267042083,43.398080760209965,687.3654733517326,-799.0465935631348,43.30965197466729,4.839496182673121
302.0,0,-844.9467116672007,-217.86164072560715,173.84335495087169,-847.7675377923349,-224.7607403181843,174.20535296648228,7.462283683956539
302.0,1,690.4402338283895,-802.2721278421062,43.3340373698656,687.3779487211682,-796.1699041967394,41.08302494360889,7.189004134033163
304.0,0,-844.5493605245771,-193.85404271798274,173.83648833167655,-863.6489003013041,-215.18775810616134,174.39719787734126,28.63973161782748
304.0,1,710.2686646858748,-778.2594350687459,43.28080585094112,693.7693459844481,-791.1984224792869,44.10594603030153,20.983940743744522
306.0,0,-844.2249732840027,-170.4364916505405,173.81421447375453,,,,
306.0,1,727.1392011507419,-754.3382133710091,43.234822449209474,701.6487496752427,-778.5426293212288,43.2983672880268,35.15139977102713
308.0,0,-843.9387301502214,-146.88883188291732,173.81207713909842,,,,
308.0,1,741.4933449714214,-730.2085340039013,43.201949790857405,712.3669441534622,-766.1018478894673,44.13518968932235,46.23362567444032
310.0,0,-843.6886151374719,-122.77003371871072,173.82208046811056,-862.2609045162156,-116.76784216285931,162.42537167466517,22.60179655610431
310.0,1,753.6684133786828,-706.3092456464684,43.23358700140904,725.1083853754452,-744.9757829976464,42.60683397755179,48.074620431457106
312.0,0,-843.4785557791776,-98.3608202529832,173.84435933293415,-853.5230567945891,-89.27033926478035,162.44529593354005,17.705013177879533
312.0,1,764.0601334997599,-682.5386043348116,43.198067523555586,740.9465396577366,-724.6694942368067,39.64728118799303,48.18566371680348
314.0,0,-843.3207508963569,-74.3638798856295,173.8960963562997,-847.3319494169162,-64.63405238543308,169.41520609050912,11.438427965807744
314.0,1,772.8397244705618,-658.4018440209331,43.20237023452175,,,,
316.0,0,-843.1469179752611,-50.14255660697614,173.94533798980459,-848.8274677385623,-46.942391207621625,169.32627527213845,7.990334447712467
316.0,1,780.3258104624421,-634.4341913583196,43.22180476236657,774.8577946505184,-627.2913206741962,37.66672794736996,10.572543542122208
318.0,0,-843.0170705551948,-26.156130444930216,174.02737692812497,-840.2101142503335,-18.790616473599016,175.51691854505853,8.02175379750916
318.0,1,786.7065224050493,-610.3356592298317,43.24961598801241,782.4896662386786,-611.386118279142,29.332152547480852,14.580162165101902
320.0,0,-842.962044205014,-2.2123799583063715,174.11117775569153,-832.894235132602,-7.11507950069087,167.6669812945251,12.91994235093745
320.0,1,792.0092412385208,-586.089733541145,43.30690342135406,781.4595490350928,-590.0330845233807,26.272091020587045,20.421333357190306
322.0,0,-842.8721662568829,21.496845623036233,174.1914580729486,-834.761417138884,14.813358925262326,163.87012787152497,14.730346323873732
322.0,1,796.5368082806102,-562.0841050103414,43.35290144143797,785.0104942884846,-564.5973379671638,23.48327572711592,23.10788350688089
324.0,0,-842.7696934829028,45.39380546603447,174.26983893454906,-833.597782144268,46.96598605547943,161.0031392122447,16.20496932830778
324.0,1,800.3930702101724,-537.9126063673497,43.437692202388206,785.1190221006152,-537.2284819332216,22.128969899182103,26.22644120138283
326.0,0,-842.7593010409437,69.23533969033952,174.36377841614438,-837.0037447356689,76.28910245838358,165.53968787851642,12.678587121098657
326.0,1,803.6627061397994,-513.9309576442947,43.53207682262409,795.6940643688117,-517.0883342390384,23.557287621282633,21.73615610620683
328.0,0,-842.7645528735316,93.23493940337984,174.46370930987445,-836.7223778787321,99.84019627603554,168.1917929689142,10.930426872247448
328.0,1,806.4329736157113,-490.1840661964171,43.615362792766746,804.7174160170409,-485.8982380920032,38.615677368354184,6.805021290049203
330.0,0,-842.7193170189,117.27807740962345,174.58978777648377,-837.4684575295654,125.90481989802167,172.73547926524668,10.267943873664143
330.0,1,808.7888622783568,-466.4013007710423,43.72595444356658,809.7740939413243,-461.6768778140285,40.334257597133714,5.898683005940863
332.0,0,-842.7336420363617,141.31954312106237,174.69029376590692,-837.0406313152212,147.0240183157577,172.51250258944668,8.348304182657937
332.0,1,810.800208527856,-442.2951186877865,43.84152202610311,815.2987912446404,-437.487507716471,43.104752753798294,6.625194236539589
334.0,0,-842.7053898644963,165.16621928809144,174.81887800921837,-840.0528252678878,169.8148272596295,178.31380770591394,6.392197477947059
334.0,1,812.5071214707531,-417.99440558348596,43.9571266406894,819.9950388080214,-420.2857246976465,44.393392118129945,7.842791397167665
336.0,0,-842.6813560118593,189.3746788042511,174.9408097771554,-839.1544220968296,191.17384107394125,179.71912356427114,6.2055241810666795
336.0,1,813.9520829276615,-393.8402818702102,44.072227985892205,821.8688679134318,-393.35393290573444,44.695447628401716,7.956156267254562
338.0,0,-842.6384881245438,213.1406816552564,175.07319646583977,-842.2266905590936,215.34675442578373,173.90929612201828,2.5280423877222784
338.0,1,815.1759258867693,-369.85324857538535,44.20470013442336,810.786900013675,-361.965165582449,46.62171448091637,9.344910902159297
340.0,0,-842.5935308887044,237.04317554310444,175.18078073455695,-841.0125012326696,240.25297469687072,179.0114262393592,5.241785036058049
340.0,1,816.2611874897707,-345.40567764450475,44.350303250473395,819.0366429312071,-338.21216936565327,45.08618076724915,7.745400569692946
342.0,0,-842.5899269844206,260.94564108547956,175.29015254465978,-845.5184654628985,262.9451821835784,181.36192154699486,7.031420983032464
342.0,1,817.144109937964,-321.41861204474384,44.45639872913981,822.165100138713,-314.02376890100925,49.93900485695346,10.485848447750696
344.0,0,-842.6006716820987,284.86205137518874,175.37606936781154,-839.0545285544548,285.5566492460496,182.41938539458675,7.916179503836986
344.0,1,817.8734604724306,-297.6358069862956,44.566495961029695,825.8862756643401,-293.0830437868935,49.10234681294109,10.271650451622294
346.0,0,-842.551270521673,308.8965682113674,175.45976491604233,-836.4564861425797,312.831046282425,181.13255167411762,9.20907291326696
346.0,1,818.4971224969046,-273.75821937890805,44.681594379386624,828.9041935695046,-270.39689574360045,48.47419270053781,11.575380206154138
348.0,0,-842.5086923403461,332.973325648859,175.56031026722175,-839.2465677601193,336.06371948793804,175.02828119107767,4.524935999039142
348.0,1,819.0498235780196,-249.59946531135944,44.8120936219899,830.9784553994522,-247.99319154977968,49.205582544546964,12.813083838056473
350.0,0,-842.4923552351432,357.0908481282918,175.6477394956237,-837.5137333731728,364.6374429345469,176.21121747993547,9.058436744443863
350.0,1,819.5326975070641,-225.6542072187075,44.90969328747529,827.6240261955012,-227.35910513848165,48.85139473998028,9.160419597477802
352.0,0,-842.5041382482763,381.14321137055657,175.74652437274167,-832.2564417399828,388.07473672128754,184.97241021248394,15.433026175765784
352.0,1,819.8803782915743,-201.56643618898136,45.00993941245417,828.7390171334721,-204.45683996836664,49.91296345622333,10.52946156804058
354.0,0,-842.5102807722192,405.01690064736835,175.84705648645755,-830.3484799430422,414.2084888298592,186.2402764868145,18.45030391893032
354.0,1,820.2157549859018,-177.4534053188375,45.095926925350014,828.1610669594887,-181.40599904183821,46.07086103430589,8.92756831469436
356.0,0,-842.5088648265828,429.00477511168816,175.94319296698,-840.17681859592,433.9120317792395,187.9408685952991,13.170566734409617
356.0,1,820.5151994053887,-153.68900992975094,45.20324081685748,828.014952683851,-159.93299411184566,46.17811138500472,9.807344713463229
358.0,0,-842.5133488251238,452.7590026471377,176.02153046207644,-841.5947323096983,458.3925901514207,184.06719730108787,9.86478176926351
358.0,1,820.7517342816825,-129.68850637885788,45.27185490859925,823.6664450200564,-135.94682273778275,43.73445056436037,7.0728830369562266
360.0,0,-842.5440725014269,476.82806345752306,176.06850299792475,-842.3656084382786,480.84661834061995,185.38458235958456,10.147411859338371
360.0,1,820.8843699759262,-106.01712525634909,45.33531840666567,828.7230077878297,-106.08176574137748,39.35623731360222,9.858896076941704
362.0,0,-842.5757087391117,500.8410864989376,176.12967097641462,-841.6063265405875,499.8416197440763,178.57709075538025,2.81575908333099
362.0,1,821.0147207630744,-82.24154197660503,45.38455071983734,829.6169345831039,-86.19604879644223,40.676442728483416,10.573669545238147
364.0,0,-842.5571059440452,524.5200605265256,176.13743453304835,-844.9071034950395,518.1921463762327,178.82658779998823,7.266122162216227
364.0,1,821.193013186067,-58.382293726720114,45.43823660383484,823.2486941803598,-59.419190919584906,43.30310159754417,3.1400289224711933
366.0,0,-842.5405127484639,548.4690707113294,176.15412537122467,-844.9801290572525,542.4405477253912,172.97556431191236,7.238650947094325
366.0,1,821.2597095734484,-34.414916520361615,45.43604586184551,820.8770132263895,-35.510736852928396,46.4540253526734,1.5438785376658308
368.0,0,-842.5402209693405,572.464304646806,176.1301351991457,-845.4385511544095,564.8455853830199,178.3283058563146,8.442579897170479
368.0,1,821.3623356211516,-10.55972113503255,45.45591088546969,827.4447000664117,-16.305199437583873,42.96036975176268,8.73117424634713
370.0,0,-842.5195087684963,596.2466990718989,176.0939710490787,-846.1014010210745,597.4330438189465,179.4701164575132,5.063173292197358
370.0,1,821.4278318055307,13.696511598609211,45.47203325357667,828.1585988974869,10.570944754174356,45.23631679044354,7.424820266927862
372.0,0,-842.5200527972052,620.344612228711,176.04584927605097,-847.2115783752912,619.4225304864598,179.22516920766657,5.741839619564164
372.0,1,821.4878480609489,37.469598175845384,45.44928585756424,829.2843108975228,37.340319836882045,42.90783355795392,8.2012514558571
374.0,0,-842.5232587440752,644.5353823904111,175.99657787988235,-844.170813450181,642.0872510636964,178.7772736482878,4.0546334555519525
374.0,1,821.5355153759409,61.52102250826842,45.44776053715005,827.9502379959009,58.98645675987051,45.77832256743547,6.9052126020742355
376.0,0,-842.508250553969,668.5855243879907,175.93860366655193,-843.616620660133,671.3961212721821,181.13224974573808,6.008485560730735
376.0,1,821.5733209460248,85.67975856697204,45.40438191248189,823.9621005616299,81.45979649151646,41.15723142386787,6.446133355985454
378.0,0,-842.5377973587639,692.7468420923532,175.86570795201754,-840.6309064404624,694.2659899464333,179.34714464461408,4.250228772832643
378.0,1,821.6379098485417,109.66006979942131,45.38976211414115,819.2241124450591,101.72706187778897,41.63735976355463,9.101623810641042
380.0,0,-842.5263326759449,716.6014090015477,175.82269497874458,-839.8637234736176,718.5815276686664,177.29663113287424,3.6308188451973527
380.0,1,821.6147526239315,134.04768228152724,45.35386370460392,824.7410478729952,130.63503130793652,44.15565313017766,4.7807548810344525
382.0,0,-842.5372654327101,740.7606292356337,175.72361206989046,-840.6060559083213,743.2369376290094,175.25477859857898,3.1751343766862683
382.0,1,821.6419443847191,158.01160983010894,45.31380758875817,824.0319659616896,156.57054600941234,43.161526179620914,3.524369920684153
384.0,0,-842.5373175483596,764.663233982883,175.65293310938915,-839.3662453009698,767.4780029015863,180.40618854540844,6.369620122417892
384.0,1,821.6655427271577,182.15083265672845,45.19732657083232,824.7000817126795,178.3449416650539,44.78982468710277,4.884597309953466
386.0,0,-842.559509731751,788.7775356828389,175.57626020482437,-839.10158713141,790.0173098138596,173.37968639065622,4.280094055857384
386.0,1,821.7177442258603,206.54242166717364,45.10424649033321,824.8487747554426,200.71134938066285,43.3568817615192,6.845293250343172
388.0,0,-842.5453728464015,812.5786277233635,175.45552389022842,-837.8949688216904,815.0761723294765,174.84205437466412,5.314163292476045
388.0,1,821.724621716822,230.2760348807057,45.01066464245802,824.1387117747382,226.32539657368915,42.074804382722895,5.482212081385472
390.0,0,-842.5421302061554,836.3346174007361,175.3358181157866,-843.9337590612632,838.2444219687998,175.65206782513556,2.384113721538653
390.0,1,821.7808872897211,254.00938734660718,44.929688801823204,822.7476991793633,251.8501181892512,44.75743650755045,2.372095988096709
392.0,0,-842.5775253964646,860.6024213632991,175.20856333126858,-843.5567883736492,863.9037235419078,173.71481637791123,3.753509293132932
392.0,1,821.7867821893893,278.2315073195336,44.8021412583948,829.0849479011823,281.5006906499854,44.80408621615706,7.996923545198844
394.0,0,-842.3664278474081,901.5621196497934,175.0514197051836,-844.5669892028603,890.7794420214141,173.8238827653815,11.073186264812907
394.0,1,822.0926345681111,318.7234756375622,44.60021942406556,827.4632640422362,310.4388507713437,37.91269471908665,11.924833617372244
396.0,0,-842.172768002054,934.571380820515,174.96206425381928,-838.5363599940911,922.2002760192848,177.8173150063959,13.206822254557858
396.0,1,822.4022426116913,351.4592860270864,44.44003947381692,823.1133202776219,343.83503342283916,38.32526006462719,9.799254382013313
398.0,0,-841.9330592948623,955.1493327751182,174.89619618498546,-837.7744262428015,947.803796846838,172.8819538429847,8.678035442867
398.0,1,822.7231502247264,371.2989372744207,44.33500067247689,820.1619513520653,367.27265689003815,36.0150165695974,9.591288175795345
400.0,0,-841.6637476889291,952.7215029328387,174.95853559246495,-841.4348696212048,969.5166697258608,175.1616358172212,16.797954115802696
400.0,1,823.1252570838856,368.14647620000426,44.31990021510384,819.3987354069975,380.61208458776315,35.4033816530397,15.772845639037866
